s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 3.045E+03, 8.869E+02, 7.795E+02, 1.014E+03, 8.466E+02, 8.794E+02, 8.997E+02, 7.945E+02, 1.038E+03, 8.637E+02, 9.031E+02, 3.906E+02, 2.089E+02, 1.123E+02, 3.401E+02, 1.779E+02, 9.512E+01, 8.853E+02, 7.844E+02, 1.038E+03, 8.484E+02, 8.827E+02, 8.992E+02, 9.015E+02, 1.036E+03, 1.035E+03, 9.409E+02, 8.058E+02, 7.982E+02, 8.611E+02, 8.550E+02, 8.776E+02, 8.220E+02, 7.816E+02, 1.065E+03, 1.059E+03, 8.784E+02, 8.712E+02, 1.032E+03, 1.071E+03, 1.078E+03, 9.501E+02, 7.631E+02, 5.417E+02, 4.232E+02, 4.270E+02, 8.160E-04, 3.993E-04, 5.608E-02, 2.064E-01
 3.060E+03, 8.870E+02, 7.796E+02, 1.017E+03, 8.465E+02, 8.836E+02, 9.014E+02, 7.964E+02, 1.027E+03, 8.573E+02, 9.071E+02, 3.920E+02, 2.101E+02, 1.131E+02, 3.414E+02, 1.790E+02, 9.586E+01, 8.875E+02, 7.852E+02, 1.027E+03, 8.507E+02, 8.833E+02, 9.062E+02, 8.996E+02, 1.026E+03, 1.012E+03, 9.403E+02, 8.054E+02, 7.986E+02, 8.618E+02, 8.561E+02, 8.785E+02, 8.231E+02, 7.810E+02, 1.059E+03, 1.054E+03, 8.727E+02, 8.706E+02, 1.021E+03, 1.063E+03, 1.104E+03, 9.679E+02, 7.594E+02, 5.428E+02, 4.245E+02, 4.228E+02, 6.967E-04, 6.863E-03, 5.103E-02, 2.062E-01
 3.075E+03, 8.868E+02, 7.813E+02, 1.015E+03, 8.462E+02, 8.845E+02, 9.033E+02, 7.989E+02, 1.044E+03, 8.633E+02, 9.096E+02, 3.934E+02, 2.113E+02, 1.140E+02, 3.428E+02, 1.801E+02, 9.660E+01, 8.927E+02, 7.847E+02, 1.024E+03, 8.482E+02, 8.804E+02, 9.062E+02, 8.998E+02, 1.028E+03, 1.026E+03, 9.384E+02, 8.070E+02, 7.983E+02, 8.583E+02, 8.566E+02, 8.841E+02, 8.241E+02, 7.828E+02, 1.060E+03, 1.056E+03, 8.769E+02, 8.751E+02, 1.039E+03, 1.073E+03, 1.090E+03, 9.400E+02, 7.354E+02, 5.446E+02, 4.182E+02, 4.197E+02, 1.064E-04, 1.007E-03, 2.867E-02, 2.060E-01
 3.090E+03, 8.821E+02, 7.820E+02, 1.026E+03, 8.474E+02, 8.805E+02, 8.949E+02, 7.982E+02, 1.038E+03, 8.592E+02, 8.991E+02, 3.948E+02, 2.125E+02, 1.148E+02, 3.441E+02, 1.812E+02, 9.734E+01, 8.922E+02, 7.828E+02, 1.025E+03, 8.506E+02, 8.777E+02, 9.036E+02, 8.961E+02, 1.025E+03, 1.024E+03, 9.396E+02, 8.061E+02, 7.997E+02, 8.604E+02, 8.577E+02, 8.827E+02, 8.210E+02, 7.825E+02, 1.064E+03, 1.059E+03, 8.737E+02, 8.696E+02, 1.033E+03, 1.050E+03, 1.097E+03, 9.703E+02, 7.934E+02, 5.571E+02, 4.247E+02, 4.295E+02, 2.828E-03, 1.129E-02, 4.488E-02, 2.055E-01
 3.105E+03, 8.765E+02, 7.817E+02, 1.016E+03, 8.443E+02, 8.765E+02, 8.894E+02, 7.962E+02, 1.024E+03, 8.546E+02, 8.945E+02, 3.962E+02, 2.136E+02, 1.156E+02, 3.455E+02, 1.824E+02, 9.809E+01, 8.952E+02, 7.835E+02, 1.026E+03, 8.491E+02, 8.813E+02, 9.090E+02, 8.975E+02, 1.034E+03, 1.014E+03, 9.383E+02, 8.061E+02, 7.996E+02, 8.584E+02, 8.537E+02, 8.864E+02, 8.241E+02, 7.817E+02, 1.071E+03, 1.044E+03, 8.726E+02, 8.662E+02, 1.022E+03, 1.043E+03, 1.062E+03, 8.937E+02, 7.274E+02, 5.368E+02, 4.181E+02, 4.258E+02, 2.469E-03, 2.605E-03, 4.104E-02, 2.055E-01
 3.120E+03, 8.733E+02, 7.807E+02, 1.004E+03, 8.426E+02, 8.728E+02, 8.834E+02, 7.964E+02, 1.018E+03, 8.566E+02, 8.961E+02, 3.975E+02, 2.148E+02, 1.165E+02, 3.468E+02, 1.835E+02, 9.883E+01, 8.925E+02, 7.837E+02, 1.044E+03, 8.502E+02, 8.901E+02, 9.045E+02, 8.868E+02, 1.054E+03, 1.014E+03, 9.336E+02, 8.053E+02, 7.967E+02, 8.612E+02, 8.520E+02, 8.871E+02, 8.243E+02, 7.815E+02, 1.073E+03, 1.037E+03, 8.787E+02, 8.679E+02, 1.029E+03, 1.067E+03, 1.085E+03, 9.512E+02, 7.418E+02, 5.285E+02, 4.203E+02, 4.273E+02, 9.806E-04, 6.428E-04, 1.133E-02, 2.060E-01
 3.135E+03, 8.724E+02, 7.831E+02, 1.003E+03, 8.440E+02, 8.767E+02, 8.916E+02, 8.023E+02, 1.023E+03, 8.577E+02, 9.058E+02, 3.989E+02, 2.160E+02, 1.173E+02, 3.481E+02, 1.846E+02, 9.958E+01, 8.961E+02, 7.841E+02, 1.049E+03, 8.512E+02, 8.927E+02, 9.083E+02, 8.878E+02, 1.050E+03, 1.017E+03, 9.434E+02, 8.069E+02, 7.971E+02, 8.632E+02, 8.536E+02, 8.897E+02, 8.238E+02, 7.826E+02, 1.072E+03, 1.040E+03, 8.760E+02, 8.681E+02, 1.055E+03, 1.101E+03, 1.067E+03, 9.178E+02, 8.231E+02, 5.359E+02, 4.219E+02, 4.288E+02, 1.614E-03, 6.901E-03, 1.045E-02, 2.007E-01
 3.150E+03, 8.815E+02, 7.875E+02, 1.011E+03, 8.464E+02, 8.785E+02, 9.049E+02, 8.060E+02, 1.029E+03, 8.617E+02, 9.001E+02, 4.002E+02, 2.172E+02, 1.181E+02, 3.494E+02, 1.857E+02, 1.003E+02, 9.011E+02, 7.862E+02, 1.051E+03, 8.552E+02, 8.920E+02, 9.150E+02, 9.051E+02, 1.047E+03, 1.023E+03, 9.594E+02, 8.080E+02, 8.022E+02, 8.671E+02, 8.568E+02, 8.918E+02, 8.262E+02, 7.881E+02, 1.083E+03, 1.059E+03, 8.834E+02, 8.731E+02, 1.035E+03, 1.064E+03, 1.096E+03, 1.027E+03, 7.852E+02, 5.372E+02, 4.236E+02, 4.269E+02, 2.520E-04, 2.969E-03, 8.686E-03, 2.026E-01
 3.165E+03, 8.891E+02, 7.880E+02, 1.009E+03, 8.463E+02, 8.794E+02, 9.048E+02, 8.026E+02, 1.023E+03, 8.632E+02, 9.085E+02, 4.015E+02, 2.184E+02, 1.190E+02, 3.507E+02, 1.868E+02, 1.011E+02, 9.008E+02, 7.898E+02, 1.058E+03, 8.577E+02, 8.912E+02, 9.093E+02, 9.021E+02, 1.048E+03, 1.009E+03, 9.350E+02, 8.125E+02, 8.035E+02, 8.689E+02, 8.558E+02, 8.900E+02, 8.283E+02, 7.887E+02, 1.086E+03, 1.047E+03, 8.868E+02, 8.725E+02, 1.033E+03, 1.066E+03, 1.091E+03, 9.249E+02, 7.524E+02, 5.361E+02, 4.255E+02, 4.253E+02, 1.019E-04, 6.486E-03, 7.687E-02, 2.058E-01
 3.180E+03, 8.879E+02, 7.883E+02, 1.014E+03, 8.526E+02, 9.016E+02, 9.143E+02, 8.064E+02, 1.036E+03, 8.694E+02, 9.384E+02, 4.028E+02, 2.196E+02, 1.198E+02, 3.520E+02, 1.879E+02, 1.018E+02, 8.950E+02, 7.925E+02, 1.029E+03, 8.576E+02, 8.861E+02, 9.102E+02, 9.070E+02, 1.010E+03, 1.024E+03, 9.366E+02, 8.113E+02, 8.060E+02, 8.675E+02, 8.616E+02, 8.879E+02, 8.318E+02, 7.911E+02, 1.050E+03, 1.048E+03, 8.814E+02, 8.827E+02, 1.039E+03, 1.082E+03, 1.102E+03, 9.131E+02, 7.481E+02, 5.511E+02, 4.336E+02, 4.286E+02, 2.069E-04, 4.910E-04, 3.439E-02, 2.018E-01
 3.195E+03, 9.112E+02, 7.941E+02, 1.042E+03, 8.603E+02, 9.060E+02, 9.344E+02, 8.143E+02, 1.066E+03, 8.792E+02, 9.231E+02, 4.041E+02, 2.207E+02, 1.206E+02, 3.532E+02, 1.890E+02, 1.026E+02, 8.956E+02, 7.967E+02, 1.018E+03, 8.634E+02, 8.894E+02, 9.131E+02, 9.305E+02, 1.023E+03, 1.044E+03, 9.486E+02, 8.142E+02, 8.141E+02, 8.708E+02, 8.712E+02, 8.950E+02, 8.393E+02, 7.977E+02, 1.055E+03, 1.074E+03, 8.886E+02, 8.912E+02, 1.043E+03, 1.085E+03, 1.107E+03, 9.435E+02, 8.286E+02, 5.250E+02, 4.352E+02, 4.304E+02, 2.174E-04, 4.402E-03, 9.240E-03, 2.051E-01
 3.210E+03, 9.067E+02, 7.978E+02, 1.040E+03, 8.632E+02, 9.007E+02, 9.161E+02, 8.143E+02, 1.048E+03, 8.771E+02, 9.247E+02, 4.054E+02, 2.219E+02, 1.215E+02, 3.545E+02, 1.901E+02, 1.033E+02, 9.012E+02, 7.966E+02, 1.023E+03, 8.605E+02, 8.882E+02, 9.152E+02, 9.223E+02, 1.028E+03, 1.035E+03, 9.527E+02, 8.167E+02, 8.169E+02, 8.684E+02, 8.738E+02, 8.968E+02, 8.448E+02, 8.002E+02, 1.060E+03, 1.071E+03, 8.825E+02, 8.895E+02, 1.046E+03, 1.088E+03, 1.107E+03, 9.031E+02, 8.289E+02, 5.359E+02, 4.322E+02, 4.305E+02, 5.356E-03, 1.126E-02, 4.353E-02, 2.048E-01
 3.225E+03, 8.994E+02, 7.973E+02, 1.031E+03, 8.616E+02, 8.934E+02, 9.119E+02, 8.120E+02, 1.044E+03, 8.699E+02, 9.065E+02, 4.067E+02, 2.231E+02, 1.223E+02, 3.557E+02, 1.911E+02, 1.041E+02, 9.064E+02, 7.978E+02, 1.023E+03, 8.624E+02, 8.979E+02, 9.150E+02, 9.084E+02, 1.029E+03, 1.025E+03, 9.479E+02, 8.171E+02, 8.166E+02, 8.705E+02, 8.725E+02, 8.939E+02, 8.445E+02, 7.998E+02, 1.060E+03, 1.069E+03, 8.859E+02, 8.833E+02, 1.046E+03, 1.076E+03, 1.093E+03, 9.470E+02, 7.812E+02, 5.678E+02, 4.287E+02, 4.350E+02, 2.349E-03, 1.020E-02, 3.233E-02, 2.060E-01
 3.240E+03, 8.910E+02, 7.962E+02, 1.011E+03, 8.523E+02, 8.889E+02, 9.026E+02, 8.107E+02, 1.015E+03, 8.642E+02, 9.108E+02, 4.079E+02, 2.242E+02, 1.231E+02, 3.570E+02, 1.922E+02, 1.048E+02, 9.138E+02, 7.971E+02, 1.046E+03, 8.580E+02, 9.040E+02, 9.262E+02, 8.974E+02, 1.052E+03, 1.002E+03, 9.561E+02, 8.185E+02, 8.132E+02, 8.691E+02, 8.623E+02, 8.953E+02, 8.408E+02, 7.972E+02, 1.080E+03, 1.025E+03, 8.862E+02, 8.720E+02, 1.008E+03, 1.059E+03, 1.083E+03, 8.996E+02, 7.459E+02, 5.543E+02, 4.214E+02, 4.308E+02, 5.412E-04, 1.490E-03, 4.180E-02, 2.045E-01
 3.255E+03, 8.863E+02, 7.961E+02, 1.009E+03, 8.538E+02, 8.897E+02, 9.031E+02, 8.121E+02, 1.029E+03, 8.670E+02, 9.079E+02, 4.092E+02, 2.254E+02, 1.239E+02, 3.582E+02, 1.933E+02, 1.056E+02, 9.149E+02, 7.960E+02, 1.048E+03, 8.567E+02, 8.984E+02, 9.254E+02, 9.012E+02, 1.046E+03, 1.016E+03, 9.572E+02, 8.167E+02, 8.113E+02, 8.695E+02, 8.612E+02, 8.956E+02, 8.403E+02, 7.958E+02, 1.081E+03, 1.046E+03, 8.835E+02, 8.727E+02, 1.011E+03, 1.068E+03, 1.094E+03, 9.172E+02, 8.099E+02, 5.522E+02, 4.262E+02, 4.313E+02, 3.180E-05, 1.723E-03, 5.594E-02, 1.956E-01
 3.270E+03, 8.899E+02, 7.989E+02, 1.006E+03, 8.491E+02, 8.876E+02, 9.078E+02, 8.162E+02, 1.017E+03, 8.617E+02, 9.123E+02, 4.104E+02, 2.265E+02, 1.248E+02, 3.594E+02, 1.944E+02, 1.063E+02, 9.141E+02, 7.980E+02, 1.045E+03, 8.560E+02, 8.996E+02, 9.256E+02, 9.058E+02, 1.050E+03, 1.006E+03, 9.522E+02, 8.189E+02, 8.138E+02, 8.683E+02, 8.579E+02, 8.985E+02, 8.478E+02, 7.980E+02, 1.075E+03, 1.026E+03, 8.867E+02, 8.724E+02, 1.071E+03, 1.115E+03, 1.076E+03, 9.254E+02, 7.808E+02, 5.341E+02, 4.207E+02, 4.262E+02, 7.667E-04, 1.862E-03, 4.739E-02, 2.066E-01
 3.285E+03, 8.877E+02, 8.011E+02, 1.010E+03, 8.554E+02, 8.945E+02, 9.046E+02, 8.178E+02, 1.036E+03, 8.752E+02, 9.194E+02, 4.116E+02, 2.277E+02, 1.256E+02, 3.607E+02, 1.955E+02, 1.071E+02, 9.151E+02, 8.000E+02, 1.059E+03, 8.633E+02, 9.062E+02, 9.282E+02, 8.977E+02, 1.061E+03, 1.024E+03, 9.559E+02, 8.210E+02, 8.147E+02, 8.759E+02, 8.630E+02, 8.977E+02, 8.457E+02, 8.013E+02, 1.092E+03, 1.058E+03, 8.982E+02, 8.826E+02, 1.055E+03, 1.095E+03, 1.112E+03, 9.359E+02, 8.167E+02, 5.491E+02, 4.365E+02, 4.375E+02, 3.642E-04, 9.480E-03, 5.484E-02, 2.061E-01
 3.300E+03, 8.989E+02, 8.076E+02, 1.022E+03, 8.647E+02, 9.011E+02, 9.245E+02, 8.292E+02, 1.039E+03, 8.822E+02, 9.299E+02, 4.128E+02, 2.288E+02, 1.264E+02, 3.619E+02, 1.966E+02, 1.078E+02, 9.278E+02, 8.063E+02, 1.076E+03, 8.745E+02, 9.158E+02, 9.503E+02, 9.163E+02, 1.064E+03, 1.023E+03, 9.642E+02, 8.294E+02, 8.218E+02, 8.868E+02, 8.732E+02, 9.087E+02, 8.565E+02, 8.082E+02, 1.098E+03, 1.048E+03, 9.067E+02, 8.923E+02, 1.059E+03, 1.103E+03, 1.108E+03, 1.042E+03, 8.690E+02, 5.526E+02, 4.482E+02, 4.411E+02, 8.044E-05, 1.193E-03, 1.326E-02, 2.063E-01
 3.315E+03, 9.060E+02, 8.120E+02, 1.024E+03, 8.678E+02, 9.110E+02, 9.201E+02, 8.249E+02, 1.044E+03, 8.801E+02, 9.329E+02, 4.140E+02, 2.300E+02, 1.273E+02, 3.631E+02, 1.976E+02, 1.086E+02, 9.297E+02, 8.096E+02, 1.060E+03, 8.751E+02, 9.151E+02, 9.402E+02, 9.167E+02, 1.049E+03, 1.032E+03, 9.640E+02, 8.329E+02, 8.255E+02, 8.864E+02, 8.751E+02, 9.190E+02, 8.637E+02, 8.122E+02, 1.077E+03, 1.056E+03, 8.997E+02, 8.883E+02, 1.041E+03, 1.087E+03, 1.091E+03, 1.018E+03, 8.583E+02, 5.421E+02, 4.399E+02, 4.386E+02, 6.835E-04, 1.205E-03, 2.918E-02, 2.060E-01
 3.330E+03, 8.961E+02, 8.057E+02, 1.017E+03, 8.608E+02, 8.967E+02, 9.029E+02, 8.160E+02, 1.022E+03, 8.679E+02, 9.047E+02, 4.152E+02, 2.311E+02, 1.281E+02, 3.643E+02, 1.987E+02, 1.093E+02, 9.175E+02, 8.039E+02, 1.047E+03, 8.682E+02, 9.080E+02, 9.233E+02, 9.058E+02, 1.051E+03, 1.013E+03, 9.488E+02, 8.250E+02, 8.193E+02, 8.791E+02, 8.683E+02, 9.063E+02, 8.516E+02, 8.064E+02, 1.079E+03, 1.038E+03, 8.936E+02, 8.775E+02, 1.043E+03, 1.095E+03, 1.082E+03, 9.197E+02, 7.890E+02, 5.472E+02, 4.354E+02, 4.364E+02, 3.144E-04, 1.063E-02, 6.276E-02, 2.059E-01
 3.345E+03, 8.964E+02, 8.061E+02, 1.002E+03, 8.595E+02, 8.932E+02, 9.166E+02, 8.240E+02, 1.018E+03, 8.771E+02, 9.158E+02, 4.164E+02, 2.323E+02, 1.289E+02, 3.654E+02, 1.998E+02, 1.100E+02, 9.222E+02, 8.050E+02, 1.062E+03, 8.670E+02, 9.159E+02, 9.388E+02, 9.201E+02, 1.059E+03, 1.012E+03, 9.709E+02, 8.282E+02, 8.187E+02, 8.789E+02, 8.650E+02, 9.077E+02, 8.538E+02, 8.067E+02, 1.083E+03, 1.032E+03, 8.998E+02, 8.846E+02, 1.051E+03, 1.102E+03, 1.055E+03, 9.223E+02, 7.606E+02, 5.393E+02, 4.332E+02, 4.309E+02, 2.276E-03, 1.239E-02, 2.767E-02, 2.064E-01
 3.360E+03, 9.012E+02, 8.061E+02, 9.986E+02, 8.605E+02, 8.919E+02, 9.131E+02, 8.179E+02, 1.013E+03, 8.698E+02, 9.070E+02, 4.176E+02, 2.334E+02, 1.297E+02, 3.666E+02, 2.008E+02, 1.108E+02, 9.209E+02, 8.050E+02, 1.059E+03, 8.697E+02, 9.162E+02, 9.313E+02, 9.087E+02, 1.060E+03, 1.004E+03, 9.608E+02, 8.311E+02, 8.194E+02, 8.809E+02, 8.651E+02, 9.055E+02, 8.492E+02, 8.076E+02, 1.079E+03, 1.030E+03, 8.959E+02, 8.795E+02, 1.074E+03, 1.112E+03, 1.103E+03, 1.046E+03, 8.687E+02, 5.480E+02, 4.356E+02, 4.369E+02, 6.073E-04, 5.417E-03, 1.545E-02, 2.062E-01
 3.375E+03, 8.995E+02, 8.033E+02, 9.998E+02, 8.588E+02, 8.921E+02, 9.158E+02, 8.205E+02, 1.026E+03, 8.765E+02, 9.185E+02, 4.188E+02, 2.345E+02, 1.306E+02, 3.678E+02, 2.019E+02, 1.115E+02, 9.176E+02, 8.049E+02, 1.067E+03, 8.721E+02, 9.219E+02, 9.351E+02, 9.072E+02, 1.067E+03, 1.016E+03, 9.581E+02, 8.307E+02, 8.177E+02, 8.823E+02, 8.639E+02, 9.013E+02, 8.469E+02, 8.026E+02, 1.092E+03, 1.037E+03, 9.028E+02, 8.833E+02, 1.071E+03, 1.118E+03, 1.092E+03, 1.005E+03, 8.378E+02, 5.525E+02, 4.381E+02, 4.372E+02, 2.110E-03, 6.858E-03, 4.113E-02, 2.055E-01
 3.390E+03, 9.092E+02, 8.083E+02, 1.021E+03, 8.669E+02, 9.025E+02, 9.300E+02, 8.266E+02, 1.044E+03, 8.815E+02, 9.286E+02, 4.199E+02, 2.357E+02, 1.314E+02, 3.690E+02, 2.030E+02, 1.123E+02, 9.221E+02, 8.102E+02, 1.050E+03, 8.741E+02, 9.166E+02, 9.393E+02, 9.235E+02, 1.037E+03, 1.037E+03, 9.579E+02, 8.330E+02, 8.248E+02, 8.843E+02, 8.726E+02, 9.107E+02, 8.552E+02, 8.064E+02, 1.079E+03, 1.067E+03, 8.999E+02, 8.932E+02, 1.036E+03, 1.067E+03, 1.083E+03, 1.053E+03, 8.842E+02, 5.516E+02, 4.396E+02, 4.423E+02, 5.951E-05, 1.743E-03, 8.896E-03, 2.070E-01
 3.405E+03, 9.083E+02, 8.073E+02, 1.036E+03, 8.675E+02, 9.063E+02, 9.206E+02, 8.201E+02, 1.058E+03, 8.795E+02, 9.237E+02, 4.211E+02, 2.368E+02, 1.322E+02, 3.702E+02, 2.040E+02, 1.130E+02, 9.157E+02, 8.092E+02, 1.039E+03, 8.717E+02, 9.103E+02, 9.265E+02, 9.231E+02, 1.036E+03, 1.040E+03, 9.605E+02, 8.307E+02, 8.232E+02, 8.806E+02, 8.760E+02, 9.091E+02, 8.514E+02, 8.080E+02, 1.072E+03, 1.071E+03, 8.961E+02, 8.911E+02, 1.008E+03, 1.062E+03, 1.092E+03, 1.010E+03, 8.410E+02, 5.543E+02, 4.380E+02, 4.405E+02, 1.408E-04, 5.447E-03, 2.166E-02, 2.063E-01
 3.420E+03, 9.074E+02, 8.039E+02, 1.036E+03, 8.651E+02, 8.984E+02, 9.209E+02, 8.183E+02, 1.048E+03, 8.774E+02, 9.217E+02, 4.222E+02, 2.379E+02, 1.330E+02, 3.713E+02, 2.051E+02, 1.138E+02, 9.088E+02, 8.056E+02, 1.043E+03, 8.687E+02, 9.041E+02, 9.285E+02, 9.213E+02, 1.047E+03, 1.036E+03, 9.567E+02, 8.251E+02, 8.221E+02, 8.778E+02, 8.737E+02, 9.028E+02, 8.497E+02, 8.064E+02, 1.081E+03, 1.064E+03, 8.950E+02, 8.872E+02, 1.005E+03, 1.054E+03, 1.095E+03, 9.553E+02, 7.643E+02, 5.620E+02, 4.383E+02, 4.424E+02, 5.919E-03, 7.105E-03, 3.729E-02, 2.059E-01
 3.435E+03, 9.032E+02, 8.030E+02, 1.030E+03, 8.630E+02, 8.931E+02, 9.130E+02, 8.169E+02, 1.044E+03, 8.726E+02, 9.091E+02, 4.234E+02, 2.390E+02, 1.339E+02, 3.725E+02, 2.061E+02, 1.145E+02, 9.199E+02, 8.019E+02, 1.058E+03, 8.656E+02, 8.996E+02, 9.370E+02, 9.194E+02, 1.053E+03, 1.025E+03, 9.569E+02, 8.243E+02, 8.223E+02, 8.776E+02, 8.704E+02, 9.039E+02, 8.463E+02, 8.040E+02, 1.085E+03, 1.054E+03, 8.913E+02, 8.828E+02, 1.023E+03, 1.059E+03, 1.099E+03, 9.556E+02, 7.563E+02, 5.576E+02, 4.359E+02, 4.379E+02, 1.961E-04, 1.894E-04, 2.526E-02, 2.065E-01
 3.450E+03, 8.982E+02, 8.018E+02, 1.020E+03, 8.616E+02, 8.972E+02, 9.125E+02, 8.184E+02, 1.039E+03, 8.762E+02, 9.236E+02, 4.245E+02, 2.401E+02, 1.347E+02, 3.737E+02, 2.072E+02, 1.153E+02, 9.173E+02, 8.019E+02, 1.060E+03, 8.639E+02, 9.038E+02, 9.277E+02, 9.179E+02, 1.053E+03, 1.028E+03, 9.532E+02, 8.260E+02, 8.194E+02, 8.755E+02, 8.684E+02, 9.054E+02, 8.482E+02, 8.017E+02, 1.077E+03, 1.055E+03, 8.916E+02, 8.859E+02, 1.043E+03, 1.076E+03, 1.101E+03, 9.580E+02, 7.977E+02, 5.608E+02, 4.300E+02, 4.330E+02, 4.800E-03, 4.903E-03, 2.090E-02, 2.017E-01
 3.465E+03, 9.017E+02, 8.033E+02, 1.032E+03, 8.631E+02, 9.019E+02, 9.264E+02, 8.195E+02, 1.053E+03, 8.750E+02, 9.260E+02, 4.256E+02, 2.412E+02, 1.355E+02, 3.748E+02, 2.082E+02, 1.160E+02, 9.159E+02, 8.054E+02, 1.056E+03, 8.673E+02, 9.028E+02, 9.304E+02, 9.222E+02, 1.048E+03, 1.045E+03, 9.535E+02, 8.285E+02, 8.204E+02, 8.763E+02, 8.704E+02, 9.047E+02, 8.505E+02, 8.027E+02, 1.080E+03, 1.063E+03, 8.909E+02, 8.871E+02, 1.032E+03, 1.044E+03, 1.072E+03, 9.168E+02, 8.009E+02, 5.632E+02, 4.336E+02, 4.333E+02, 8.074E-05, 1.865E-03, 2.552E-02, 2.059E-01
 3.480E+03, 9.123E+02, 8.043E+02, 1.044E+03, 8.633E+02, 9.037E+02, 9.286E+02, 8.217E+02, 1.064E+03, 8.802E+02, 9.354E+02, 4.268E+02, 2.423E+02, 1.363E+02, 3.760E+02, 2.093E+02, 1.168E+02, 9.142E+02, 8.069E+02, 1.052E+03, 8.674E+02, 8.992E+02, 9.251E+02, 9.327E+02, 1.046E+03, 1.050E+03, 9.578E+02, 8.285E+02, 8.243E+02, 8.756E+02, 8.729E+02, 9.066E+02, 8.544E+02, 8.034E+02, 1.081E+03, 1.066E+03, 8.934E+02, 8.915E+02, 1.017E+03, 1.048E+03, 1.080E+03, 9.662E+02, 8.528E+02, 5.718E+02, 4.374E+02, 4.364E+02, 1.866E-03, 5.950E-03, 1.689E-02, 2.058E-01
 3.495E+03, 9.120E+02, 8.074E+02, 1.061E+03, 8.675E+02, 9.158E+02, 9.291E+02, 8.260E+02, 1.073E+03, 8.835E+02, 9.473E+02, 4.279E+02, 2.434E+02, 1.372E+02, 3.771E+02, 2.103E+02, 1.175E+02, 9.175E+02, 8.072E+02, 1.038E+03, 8.655E+02, 8.959E+02, 9.353E+02, 9.364E+02, 1.033E+03, 1.063E+03, 9.688E+02, 8.265E+02, 8.283E+02, 8.745E+02, 8.793E+02, 9.081E+02, 8.586E+02, 8.068E+02, 1.060E+03, 1.083E+03, 8.913E+02, 8.973E+02, 1.016E+03, 1.064E+03, 1.113E+03, 9.566E+02, 8.817E+02, 5.461E+02, 4.357E+02, 4.371E+02, 3.861E-03, 3.262E-03, 2.923E-02, 2.060E-01
 3.510E+03, 9.138E+02, 8.112E+02, 1.065E+03, 8.714E+02, 9.133E+02, 9.267E+02, 8.283E+02, 1.078E+03, 8.878E+02, 9.377E+02, 4.290E+02, 2.445E+02, 1.380E+02, 3.783E+02, 2.114E+02, 1.183E+02, 9.232E+02, 8.087E+02, 1.031E+03, 8.684E+02, 8.988E+02, 9.332E+02, 9.328E+02, 1.035E+03, 1.065E+03, 9.616E+02, 8.299E+02, 8.298E+02, 8.765E+02, 8.838E+02, 9.133E+02, 8.576E+02, 8.114E+02, 1.067E+03, 1.084E+03, 8.916E+02, 9.011E+02, 1.048E+03, 1.100E+03, 1.107E+03, 9.577E+02, 8.703E+02, 5.711E+02, 4.389E+02, 4.365E+02, 3.459E-04, 4.200E-03, 1.924E-02, 1.992E-01
 3.525E+03, 9.093E+02, 8.129E+02, 1.049E+03, 8.738E+02, 9.113E+02, 9.221E+02, 8.289E+02, 1.055E+03, 8.877E+02, 9.322E+02, 4.301E+02, 2.456E+02, 1.388E+02, 3.794E+02, 2.124E+02, 1.190E+02, 9.193E+02, 8.088E+02, 1.030E+03, 8.722E+02, 9.015E+02, 9.345E+02, 9.263E+02, 1.039E+03, 1.041E+03, 9.568E+02, 8.292E+02, 8.301E+02, 8.787E+02, 8.860E+02, 9.126E+02, 8.582E+02, 8.141E+02, 1.075E+03, 1.077E+03, 8.979E+02, 9.010E+02, 1.054E+03, 1.101E+03, 1.114E+03, 9.380E+02, 8.255E+02, 5.855E+02, 4.442E+02, 4.446E+02, 5.202E-04, 4.117E-03, 2.565E-02, 2.051E-01
 3.540E+03, 9.071E+02, 8.143E+02, 1.037E+03, 8.727E+02, 9.143E+02, 9.230E+02, 8.301E+02, 1.053E+03, 8.892E+02, 9.447E+02, 4.312E+02, 2.467E+02, 1.396E+02, 3.805E+02, 2.134E+02, 1.198E+02, 9.233E+02, 8.104E+02, 1.032E+03, 8.758E+02, 9.049E+02, 9.361E+02, 9.241E+02, 1.041E+03, 1.045E+03, 9.638E+02, 8.331E+02, 8.314E+02, 8.802E+02, 8.837E+02, 9.203E+02, 8.575E+02, 8.156E+02, 1.077E+03, 1.069E+03, 9.033E+02, 9.034E+02, 1.047E+03, 1.101E+03, 1.089E+03, 9.631E+02, 7.713E+02, 5.645E+02, 4.409E+02, 4.413E+02, 8.619E-04, 6.622E-03, 1.718E-02, 2.061E-01
